source,relation,target
Soybean,AFFECTED_BY,Root Rot
Soybean,AFFECTED_BY,Yellow Mosaic
Soybean,AFFECTED_BY,Bud Blight
Soybean,AFFECTED_BY,Girdle Beetle
Soybean,AFFECTED_BY,Caterpillar
Soybean,AFFECTED_BY,Mosaic
Soybean,AFFECTED_BY,Wilt
Soybean,DEPENDS_ON,Phosphorus
Soybean,REQUIRES,Pesticides
Soybean,REQUIRES,Rhizobium Culture
Stem Rot,GROWN_IN,India
Stem Rot,GROWN_IN,Japan
Stem Rot,GROWN_IN,Japan
Stem Rot,AFFECTED_BY,Fungi
Stem Rot,AFFECTED_BY,Fungi
Stem Rot,CONTROLLED_BY,Pseudomonas Fluorescens
Stem Rot,CONTROLLED_BY,Pseudomonas Fluorescens
Stem Rot,CONTROLLED_BY,Pseudomonas Fluorescens
Stem Rot,CONTROLLED_BY,Pseudomonas Fluorescens
Leaf Miner,AFFECTED_BY,Dimethoate
White Grub,GROWN_IN,India
White Grub,GROWN_DURING,Monsoon
White Grub,GROWN_DURING,Rainy Season
White Grub,GROWN_DURING,Monsoon
White Grub,AFFECTED_BY,Heptachlor
White Grub,AFFECTED_BY,Lindane
White Grub,AFFECTED_BY,Chlorpyriphos
White Grub,AFFECTED_BY,Carbendazium
White Grub,AFFECTED_BY,Grub
White Grub,REQUIRES,Cotton
White Grub,REQUIRES,Bajra
White Grub,REQUIRES,Jowar
White Grub,REQUIRES,Sunflower
White Grub,REQUIRES,Maize
White Grub,REQUIRES,Sugarcane
White Grub,REQUIRES,Groundnut
White Grub,REQUIRES,Sesamum
White Grub,REQUIRES,Tobacco
White Grub,REQUIRES,Chilles
White Grub,REQUIRES,Bhindi
Termites,CONTROLLED_BY,Neem Oil
Termites,CONTROLLED_BY,Lindane
Phosphorus,DEPENDS_ON,Fertilizers
Phosphorus,REQUIRES,Indigenous Vegetable Crops
Gypsum,AFFECTED_BY,Soil Moisture
Gypsum,CONTROLLED_BY,Punjab
Gypsum,CONTROLLED_BY,Fym
Gypsum,CONTROLLED_BY,Sodicity
Gypsum,CONTROLLED_BY,Punjab
Gypsum,REQUIRES,Sugarcane
Gypsum,REQUIRES,Soil
Gypsum,REQUIRES,Soil Health
Gypsum,REQUIRES,Sulphur
Gypsum,REQUIRES,Calcium
Gypsum,REQUIRES,Sulphur
Gypsum,REQUIRES,Calcareous Soils
Gypsum,REQUIRES,Sulphur
Gypsum,PREVENTED_BY,Sarocladium Oryzae
Water Logging,AFFECTED_BY,Crop
Water Logging,AFFECTED_BY,Floods
Water Logging,AFFECTED_BY,Floods
Water Logging,PROMOTES,Pyrilla
Sunhemp,GROWN_IN,Tamil Nadu
Sunhemp,GROWN_IN,Tamil Nadu
Sunhemp,CONTROLLED_BY,Soil Health
Hairy Caterpillar,AFFECTED_BY,Sunhemp
Anthracnose,AFFECTED_BY,High Humidity
Anthracnose,AFFECTED_BY,Colletotrichum Gloeosporioides
Anthracnose,AFFECTED_BY,Colletotrichum Gloeosporioides
Anthracnose,CONTROLLED_BY,Mancozeb
Anthracnose,CONTROLLED_BY,Carbendazim
Anthracnose,CONTROLLED_BY,Copper Oxychloride
Anthracnose,CONTROLLED_BY,Copper Oxychloride
Cowpeas,GROWN_IN,Rainfed
Cowpeas,GROWN_IN,Irrigated
Cowpeas,GROWN_DURING,April
Cowpeas,GROWN_DURING,July
Cowpeas,CONTROLLED_BY,Rhizobium
Cowpeas,CONTROLLED_BY,Rhizobium
Cowpeas,REQUIRES,N
Cowpeas,REQUIRES,P
Teosinte,GROWN_DURING,May
Teosinte,GROWN_DURING,October
Teosinte,AFFECTED_BY,Downy Mildew
Teosinte,AFFECTED_BY,Helminthosporium Maydis
Teosinte,REQUIRES,Irrigation
Jammu & Kashmir,GROWN_IN,Paddy
Jammu & Kashmir,GROWN_IN,Rice
Jammu & Kashmir,GROWN_IN,Wheat
Jammu & Kashmir,GROWN_IN,Maize
Jammu & Kashmir,GROWN_IN,Oilseeds
Jammu & Kashmir,GROWN_IN,Pulses
Jammu & Kashmir,GROWN_IN,Vegetables
Jammu & Kashmir,GROWN_IN,Fruits
Jammu & Kashmir,GROWN_IN,Guava
Jammu & Kashmir,GROWN_IN,Almond
Jammu & Kashmir,GROWN_IN,Litchi
Jammu & Kashmir,GROWN_IN,Phalsa
Jammu & Kashmir,GROWN_IN,Ber
Jammu & Kashmir,GROWN_DURING,Micro-Irrigation
Jammu & Kashmir,GROWN_DURING,Micro-Irrigation
Irrigated,REQUIRES,Water
Irrigated,REQUIRES,Water
Green Fodder,AFFECTED_BY,Pests
Green Fodder,AFFECTED_BY,Diseases
Green Fodder,AFFECTED_BY,Weeds
Green Fodder,REQUIRES,Forage Crops
Weeds,AFFECTED_BY,Pesticides
Weeds,AFFECTED_BY,Integrated Pest Management
Weeds,AFFECTED_BY,Herbicide
Weeds,AFFECTED_BY,Predatory Insects
Weeds,CONTROLLED_BY,Integrated Pest Management (Ipm)
Weeds,CONTROLLED_BY,Herbicide
Weeds,CONTROLLED_BY,Mechanical Weeding
Weeds,CONTROLLED_BY,Flooding
Weeds,CONTROLLED_BY,Biological Control
Berseem,GROWN_IN,India
Berseem,AFFECTED_BY,Root And Stem Rot
Oat,GROWN_IN,India
Paddy Straw,REQUIRES,Mushroom
Euphorbia,GROWN_IN,Whitefly
Setaria,GROWN_DURING,July-Aug.
Saccharum,AFFECTED_BY,Red Rot
Hybrid Napier,GROWN_DURING,July-Aug.
Red Rot,GROWN_IN,India
Red Rot,GROWN_DURING,Summer
Red Rot,GROWN_DURING,Winter
Red Rot,GROWN_DURING,North-East Monsoon
Red Rot,AFFECTED_BY,Mancozeb
Red Rot,CONTROLLED_BY,Mancozeb
Red Rot,CONTROLLED_BY,Carbendazim
Red Rot,CONTROLLED_BY,Copper Oxychloride
Red Rot,CONTROLLED_BY,Copper Oxychloride
Red Rot,REQUIRES,Nitrogenous Fertilizers
Kashmir,GROWN_DURING,Off-Season Vegetables
Kashmir,GROWN_DURING,Main-Season Vegetables
Kashmir,AFFECTED_BY,Erratic Rainfall
Trichoderma Spp.,AFFECTED_BY,Fusarium
Trichoderma Spp.,AFFECTED_BY,Fusarium
Trichoderma Spp.,AFFECTED_BY,Rhizoctonia
Trichoderma Spp.,AFFECTED_BY,Sclerotinia
Trichoderma Spp.,AFFECTED_BY,Pythium
Trichoderma Spp.,AFFECTED_BY,Rhizoctonia
Trichoderma Spp.,AFFECTED_BY,Sclerotinia
Trichoderma Spp.,AFFECTED_BY,Pythium
Trichoderma Spp.,CONTROLLED_BY,Plant Pathogens
Trichoderma Spp.,CONTROLLED_BY,T. Viride
Trichoderma Spp.,CONTROLLED_BY,T. Viride
Trichoderma Spp.,CONTROLLED_BY,T. Harzianum
Trichoderma Spp.,CONTROLLED_BY,T. Harzianum
Trichoderma Spp.,CONTROLLED_BY,Plant Pathogens
Trichoderma Spp.,CONTROLLED_BY,T. Virens
Trichoderma Spp.,CONTROLLED_BY,T. Koningii
Diammonium Phosphate,REQUIRES,Cotton
Farm Yard Manure,REQUIRES,Soil
Farm Yard Manure,REQUIRES,Fertilizer
Farm Yard Manure,REQUIRES,Gliricidia Maculate
Ratoon Crop,DEPENDS_ON,N
Blight,CONTROLLED_BY,Carbendazim
Mushroom,GROWN_IN,India
Mushroom,GROWN_IN,Tamil Nadu
Mushroom,GROWN_IN,Manipur
Mushroom,GROWN_IN,Tamil Nadu
Mushroom,GROWN_DURING,April
Mushroom,GROWN_DURING,July
Mushroom,GROWN_DURING,May
Mushroom,GROWN_DURING,June
Mushroom,GROWN_DURING,February
Mushroom,GROWN_DURING,August
Mushroom,GROWN_DURING,September
Mushroom,GROWN_DURING,October
Mushroom,GROWN_DURING,November
Mushroom,GROWN_DURING,December
Mushroom,GROWN_DURING,January
Mushroom,CONTROLLED_BY,Low-Cost Mushroom Unit
Mushroom,REQUIRES,Potato Dextrose Agar
August,GROWN_DURING,Bittergourd
August,GROWN_DURING,Radish
August,GROWN_DURING,Bottlegourd
August,GROWN_DURING,Lufa
August,GROWN_DURING,Lobia
September,GROWN_DURING,Pigeonpea
October,GROWN_DURING,Pigeonpea
December,GROWN_DURING,Pigeonpea
January,GROWN_DURING,Pigeonpea
Bihar,GROWN_IN,Rice
Bihar,GROWN_IN,Food Grains
Bihar,GROWN_IN,Pigeon Pea
Bihar,GROWN_IN,Land
Bihar,CONTROLLED_BY,Chickpea
Eastern States,GROWN_IN,India
Covid-19,AFFECTED_BY,Agriculture
Covid-19,AFFECTED_BY,Combine Harvester
Agriculture,GROWN_IN,India
Agriculture,CONTROLLED_BY,Green Revolution
Agriculture,CONTROLLED_BY,Institutional Credit
Agriculture,CONTROLLED_BY,Institutional Credit
Agriculture,CONTROLLED_BY,Green Revolution
Agriculture,DEPENDS_ON,Irrigation
Agriculture,DEPENDS_ON,Monsoon
Agriculture,DEPENDS_ON,Monsoon
Livestock,GROWN_IN,Punjab
Livestock,GROWN_IN,India
Livestock,GROWN_IN,West Bengal
Livestock,GROWN_IN,Punjab
Livestock,AFFECTED_BY,Fmd
Livestock,AFFECTED_BY,Lsd
Livestock,AFFECTED_BY,Haemorrhagic Septicaemia
Livestock,AFFECTED_BY,Brucellosis
Livestock,AFFECTED_BY,Ppr
Livestock,AFFECTED_BY,Goatpox
Livestock,AFFECTED_BY,Sheeppox
Livestock,AFFECTED_BY,Ccpp
Livestock,AFFECTED_BY,Classical Swine Fever
Livestock,AFFECTED_BY,African Swine Fever
Livestock,DEPENDS_ON,Fodder
Livestock,DEPENDS_ON,Forage Crops
Forestry,GROWN_IN,India
Fisheries,GROWN_IN,India
Fisheries,GROWN_IN,Goa
Green Revolution,GROWN_DURING,1960S
Green Revolution,AFFECTED_BY,Punjab
Green Revolution,AFFECTED_BY,Cimmyt
Green Revolution,AFFECTED_BY,Punjab
Green Revolution,AFFECTED_BY,Cimmyt
Green Revolution,AFFECTED_BY,Irri
Green Revolution,AFFECTED_BY,High-Yielding Varieties
Green Revolution,AFFECTED_BY,Hyvp
Green Revolution,AFFECTED_BY,High Yielding Variety Program
Green Revolution,CONTROLLED_BY,Food Security
Green Revolution,CONTROLLED_BY,Food Security
Green Revolution,CONTROLLED_BY,Intensive Agricultural District Program
Green Revolution,CONTROLLED_BY,National Seeds Corporation
Green Revolution,REQUIRES,Hybrid Seeds
Green Revolution,REQUIRES,Synthetic Fertilizer
Green Revolution,REQUIRES,Insect Repellents
Blue Revolution,GROWN_DURING,1973-2002
Agri-Gdp,AFFECTED_BY,Agriculture
Nabard,GROWN_IN,India
Nabard,HAS_SYMPTOM,Farmers' Welfare
Department Of Economic Analysis And Research,HAS_SYMPTOM,Farmers' Welfare
Assam,GROWN_IN,Rice
Assam,GROWN_IN,Food Grains
Assam,GROWN_IN,India
Assam,GROWN_IN,Coconut
Jharkhand,GROWN_IN,Paddy
Jharkhand,GROWN_IN,Rice
Jharkhand,GROWN_IN,Maize
Jharkhand,GROWN_IN,Pulses
Jharkhand,GROWN_IN,Food Grains
Jharkhand,GROWN_IN,Papaya
Jharkhand,GROWN_IN,Tasar Silk
Jharkhand,GROWN_IN,Freshwater Fish
Chhattisgarh,GROWN_IN,Rice
Chhattisgarh,GROWN_IN,Food Grains
Millets,GROWN_IN,Punjab
Millets,GROWN_IN,India
Millets,GROWN_IN,Eastern Region
Millets,GROWN_IN,Adilabad
Millets,GROWN_IN,Konkan Region
Millets,GROWN_IN,Adilabad
Millets,GROWN_DURING,Wet Season
Millets,DEPENDS_ON,"1,000 Mm"
Millets,DEPENDS_ON,"1,400 Mm"
Millets,DEPENDS_ON,"1,600 Mm"
Millets,REQUIRES,Black Cotton Soils
Jute,GROWN_IN,Punjab
Jute,GROWN_IN,India
Jute,GROWN_IN,West Bengal
Jute,GROWN_IN,Jute Stem Weevil
Jute,GROWN_IN,North East Region
Jute,GROWN_DURING,Capsularis
Jute,CONTROLLED_BY,Icar
Jute,CONTROLLED_BY,Icar
Jute,CONTROLLED_BY,Icar
Tea,GROWN_IN,Punjab
Tea,GROWN_IN,India
Tea,GROWN_IN,Tripura
Tea,GROWN_IN,North East Region
Coffee,GROWN_IN,Punjab
Coffee,GROWN_IN,India
Coffee,GROWN_IN,Brazil
Coffee,GROWN_IN,Visakhapatnam
Coffee,GROWN_DURING,Brown Revolution
Coffee,PREVENTED_BY,Chemical Fertilizers
Castor,GROWN_IN,India
Castor,GROWN_IN,Sri Lanka
Castor,GROWN_IN,Kalrayan Hills
Castor,GROWN_IN,Javadhu Hills
Castor,GROWN_IN,Yelagiri Hills
Castor,GROWN_IN,Thailand
Castor,GROWN_IN,Pakistan
Castor,GROWN_IN,Thailand
Castor,GROWN_DURING,Maize
Castor,AFFECTED_BY,Hairy Caterpillars
Castor,AFFECTED_BY,White Fly
Castor,AFFECTED_BY,Leaf Hopper
Castor,AFFECTED_BY,Powdery Mildew
Castor,AFFECTED_BY,Phytophthora Blight
Castor,AFFECTED_BY,Stem Blight
Sesamum,GROWN_IN,Kathua
Sesamum,GROWN_IN,Coconut Gardens
Sesamum,GROWN_IN,Irrigated Conditions
Linseed,GROWN_IN,India
Pigeon Pea,GROWN_IN,India
Pigeon Pea,GROWN_IN,Intra-Canopy Sprayer
Pigeon Pea,GROWN_DURING,Kharif
Pigeon Pea,GROWN_DURING,Rainy Season
Pigeon Pea,AFFECTED_BY,Disease Resistance
Pigeon Pea,AFFECTED_BY,Pigeon Pea Sterility Mosaic Virus
Pigeon Pea,AFFECTED_BY,Pigeon Pea Sterility Mosaic Virus
Pigeon Pea,CONTROLLED_BY,Irrigation
Pigeon Pea,REQUIRES,Water
Pigeon Pea,REQUIRES,Water
Pigeon Pea,REQUIRES,683 Kg/Hectare
Black Gram,GROWN_IN,India
Black Gram,GROWN_IN,Kathua
Black Gram,GROWN_IN,Pattukottai
Black Gram,GROWN_DURING,Castor
Black Gram,GROWN_DURING,Jan.-Feb.
Black Gram,AFFECTED_BY,Aphids
Black Gram,AFFECTED_BY,Downy Mildew
Black Gram,AFFECTED_BY,Helminthosporium Maydis
Black Gram,CONTROLLED_BY,Malathion
Black Gram,CONTROLLED_BY,Dimethoate
Black Gram,CONTROLLED_BY,Methyl Demeton
Black Gram,CONTROLLED_BY,Phosalone
Black Gram,CONTROLLED_BY,Imidaclorpid
Western Region,GROWN_IN,Andhra Pradesh
Western Region,GROWN_IN,Maharashtra
Western Region,GROWN_IN,Gujarat
Western Region,GROWN_IN,Gujarat
Western Region,GROWN_IN,Andhra Pradesh
Western Region,GROWN_IN,Mysore
Western Region,GROWN_IN,Mysore
Western Region,REQUIRES,Irrigation
Western Region,HAS_SYMPTOM,Black Cotton Soil
Southern Region,GROWN_IN,Andhra Pradesh
Southern Region,GROWN_IN,Maharashtra
Southern Region,GROWN_IN,Andhra Pradesh
Southern Region,GROWN_IN,Mysore
Southern Region,GROWN_IN,South Gujarat
Southern Region,GROWN_IN,Mysore
Southern Region,GROWN_IN,Madras
Micro Irrigation,CONTROLLED_BY,Sugarcane
Micro Irrigation,CONTROLLED_BY,Sustainable Agriculture
Micro Irrigation,CONTROLLED_BY,Potato
Black Pepper,GROWN_IN,India
Black Pepper,GROWN_IN,North East Region
Bamboo,GROWN_IN,India
Bamboo,GROWN_IN,Manipur
Bamboo,GROWN_IN,Tripura
Bamboo,GROWN_IN,Bamboo
Bamboo,GROWN_IN,Bamboo
Asparagus,GROWN_IN,India
Asparagus,GROWN_IN,Bihar
Asparagus,AFFECTED_BY,Leaf Blight
Celery,GROWN_IN,Bihar
Bell Pepper,GROWN_IN,Bihar
Bell Pepper,AFFECTED_BY,Sun Scald
Sweet Corn,GROWN_IN,Bihar
Green Beans,GROWN_IN,Bihar
Lima Beans,GROWN_IN,Bihar
Lima Beans,AFFECTED_BY,Tetranychus Urticae
Gherkins,GROWN_IN,Bihar
Medicinal Plants,GROWN_IN,Jammu And Kashmir
Medicinal Plants,GROWN_IN,India
Medicinal Plants,GROWN_IN,Bihar
Medicinal Plants,GROWN_IN,Jammu And Kashmir
Medicinal Plants,GROWN_IN,Tripura
Aromatic Plants,GROWN_IN,Jammu And Kashmir
Aromatic Plants,GROWN_IN,India
Aromatic Plants,GROWN_IN,Bihar
Aromatic Plants,GROWN_IN,Jammu And Kashmir
Dairy,DEPENDS_ON,Fodder
Ground Water,DEPENDS_ON,Agriculture
Ground Water,DEPENDS_ON,Agriculture
Rainwater Harvesting,CONTROLLED_BY,Sugarcane
Rainwater Harvesting,CONTROLLED_BY,Water Management
Rainwater Harvesting,REQUIRES,Rain
Agroforestry,GROWN_IN,Tamil Nadu
Agroforestry,GROWN_IN,Tamil Nadu
Agroforestry,GROWN_IN,Climate Resilient Varieties
Agroforestry,AFFECTED_BY,Climate Change
Agroforestry,PROVIDES,Fodder
Horticulture,GROWN_IN,India
Micro Irrigation,CONTROLLED_BY,Sugarcane
Micro Irrigation,CONTROLLED_BY,Sustainable Agriculture
Micro Irrigation,CONTROLLED_BY,Potato
Goa,GROWN_IN,Maize
Goa,GROWN_DURING,Brackishwater
Sugar Cane,GROWN_IN,Goa
Cashew,GROWN_IN,India
Cashew,GROWN_IN,Goa
Mangoes,GROWN_IN,Fruits
Mangoes,GROWN_IN,Goa
Jackfruits,GROWN_IN,Goa
Bananas,GROWN_IN,Goa
Pineapples,GROWN_IN,Goa
Condiments,GROWN_IN,Gujarat
Sapota,GROWN_IN,India
Tractors,REQUIRES,Farm Mechanisation
Rotavator,REQUIRES,Soil
Rotavator,REQUIRES,Farm Mechanisation
Laser Leveller,REQUIRES,Farm Mechanisation
Harvester,REQUIRES,Farm Mechanisation
Fpo Policy,PROMOTES,Fpos
Himachal Pradesh,GROWN_IN,Bajra
Himachal Pradesh,GROWN_IN,Maize
Himachal Pradesh,GROWN_IN,Vegetables
Himachal Pradesh,GROWN_IN,Apple
Himachal Pradesh,GROWN_IN,Groundnut
Himachal Pradesh,GROWN_IN,Temperate Fruits
Himachal Pradesh,GROWN_IN,Citrus Fruits
Himachal Pradesh,GROWN_IN,Soyabean
Himachal Pradesh,GROWN_DURING,Micro-Irrigation
Himachal Pradesh,GROWN_DURING,Micro-Irrigation
Citrus Fruits,GROWN_IN,Punjab
Citrus Fruits,GROWN_IN,Punjab
Jammu & Kashmir,GROWN_IN,Paddy
Jammu & Kashmir,GROWN_IN,Rice
Jammu & Kashmir,GROWN_IN,Wheat
Jammu & Kashmir,GROWN_IN,Maize
Jammu & Kashmir,GROWN_IN,Oilseeds
Jammu & Kashmir,GROWN_IN,Pulses
Jammu & Kashmir,GROWN_IN,Vegetables
Jammu & Kashmir,GROWN_IN,Fruits
Jammu & Kashmir,GROWN_IN,Guava
Jammu & Kashmir,GROWN_IN,Almond
Jammu & Kashmir,GROWN_IN,Litchi
Jammu & Kashmir,GROWN_IN,Phalsa
Jammu & Kashmir,GROWN_IN,Ber
Jammu & Kashmir,GROWN_DURING,Micro-Irrigation
Jammu & Kashmir,GROWN_DURING,Micro-Irrigation
Almond,GROWN_IN,India
Litchi,GROWN_IN,India
Litchi,GROWN_IN,Tripura
Litchi,GROWN_IN,West Bengal
Ber,GROWN_IN,India
Ber,GROWN_IN,Northern India
Jammu And Kashmir,GROWN_IN,Paddy
Jammu And Kashmir,GROWN_IN,Rice
Jammu And Kashmir,GROWN_IN,Wheat
Jammu And Kashmir,GROWN_IN,Barley
Jammu And Kashmir,GROWN_IN,Maize
Jammu And Kashmir,GROWN_IN,Vegetables
Jammu And Kashmir,GROWN_IN,Ladakh
Jammu And Kashmir,GROWN_IN,Jammu
Jammu And Kashmir,GROWN_IN,India
Jammu And Kashmir,GROWN_IN,Apple
Jammu And Kashmir,GROWN_IN,Fruits
Jammu And Kashmir,GROWN_IN,Mango
Jammu And Kashmir,GROWN_IN,Guava
Jammu And Kashmir,GROWN_IN,Citrus
Jammu And Kashmir,GROWN_IN,Jammu
Jammu And Kashmir,GROWN_IN,Jammu
Jammu And Kashmir,GROWN_IN,Kashmir
Jammu And Kashmir,GROWN_IN,Almond
Jammu And Kashmir,GROWN_IN,Litchi
Jammu And Kashmir,GROWN_IN,Phalsa
Jammu And Kashmir,GROWN_IN,Ber
Jammu And Kashmir,GROWN_IN,Pear
Jammu And Kashmir,GROWN_IN,Peach
Jammu And Kashmir,GROWN_IN,Plum
Jammu And Kashmir,GROWN_IN,Apricot
Jammu And Kashmir,GROWN_IN,Cherry
Jammu And Kashmir,GROWN_IN,Kashmir
Jammu And Kashmir,GROWN_IN,Ladakh
Jammu And Kashmir,GROWN_IN,Kashmir
Jammu And Kashmir,AFFECTED_BY,Climate Change
Jammu And Kashmir,AFFECTED_BY,Climate Change
Jammu And Kashmir,AFFECTED_BY,Erratic Rainfall
Jammu And Kashmir,DEPENDS_ON,Green Fodder
Jammu And Kashmir,DEPENDS_ON,Green Fodder
Jammu And Kashmir,DEPENDS_ON,Dry Fodder
Jammu And Kashmir,DEPENDS_ON,Concentrate Feed
Jammu And Kashmir,REQUIRES,Irrigation
Pear,GROWN_IN,Punjab
Pear,GROWN_IN,India
Pear,GROWN_IN,Northern India
Pear,GROWN_IN,Punjab
Pear,AFFECTED_BY,Red Vegetable Mite
Peach,GROWN_IN,India
Peach,GROWN_IN,Northern India
Plum,GROWN_IN,India
Plum,GROWN_IN,Champawat
Apricot,GROWN_IN,India
Apricot,GROWN_IN,Champawat
Cherry,GROWN_IN,India
Jharkhand,GROWN_IN,Paddy
Jharkhand,GROWN_IN,Rice
Jharkhand,GROWN_IN,Maize
Jharkhand,GROWN_IN,Pulses
Jharkhand,GROWN_IN,Food Grains
Jharkhand,GROWN_IN,Papaya
Jharkhand,GROWN_IN,Tasar Silk
Jharkhand,GROWN_IN,Freshwater Fish
Tasar Silk,GROWN_IN,Jharkhand
Tasar Silk,GROWN_IN,Jharkhand
Freshwater Fish,GROWN_IN,Karnataka
Green Fodder,AFFECTED_BY,Pests
Green Fodder,AFFECTED_BY,Diseases
Green Fodder,AFFECTED_BY,Weeds
Green Fodder,REQUIRES,Forage Crops
Poultry,GROWN_IN,India
Poultry,GROWN_IN,Uttarakhand
Poultry,GROWN_IN,West Bengal
Poultry,AFFECTED_BY,Escherichia Coli
Poultry,AFFECTED_BY,Heat Stress
Poultry,AFFECTED_BY,Avian Influenza
Poultry,AFFECTED_BY,Newcastle Disease
Poultry,AFFECTED_BY,Mycoplasma Gallisepticum
Poultry,CONTROLLED_BY,Animal Husbandry
Poultry,PROVIDES,Nutrients
Sheep,GROWN_IN,Kakatiya Dynasty
Sheep,CONTROLLED_BY,Animal Husbandry
Goat,CONTROLLED_BY,Animal Husbandry
Goat,PROVIDES,Nutrients
Pig,GROWN_IN,Uttarakhand
Madhya Pradesh,GROWN_IN,Rice
Madhya Pradesh,GROWN_IN,Cotton
Madhya Pradesh,GROWN_IN,Bajra
Madhya Pradesh,GROWN_IN,Wheat
Madhya Pradesh,GROWN_IN,Oilseeds
Madhya Pradesh,GROWN_IN,Pulses
Madhya Pradesh,GROWN_IN,India
Madhya Pradesh,GROWN_IN,Cereals
Madhya Pradesh,GROWN_IN,Fertilizers
Madhya Pradesh,GROWN_IN,Garlic
Madhya Pradesh,GROWN_IN,Groundnut
Madhya Pradesh,GROWN_IN,Soybean
Madhya Pradesh,GROWN_IN,Pigeon Pea
Madhya Pradesh,GROWN_IN,Cash Crops
Madhya Pradesh,GROWN_IN,Coriander
Madhya Pradesh,GROWN_IN,Chili
Madhya Pradesh,GROWN_IN,Soyabean
Madhya Pradesh,GROWN_IN,Kadaknath
Madhya Pradesh,AFFECTED_BY,Soil Erosion
Madhya Pradesh,AFFECTED_BY,Drought
Madhya Pradesh,AFFECTED_BY,Soil Erosion
Madhya Pradesh,CONTROLLED_BY,Chickpea
Madhya Pradesh,REQUIRES,Broad Bed And Furrows (Bbf) Technology
Integrated Farming System,GROWN_IN,Tamil Nadu
Integrated Farming System,GROWN_IN,Tamil Nadu
Integrated Farming System,AFFECTED_BY,Drought
Integrated Farming System,AFFECTED_BY,Drought
Integrated Farming System,AFFECTED_BY,Crop Residues
Integrated Farming System,DEPENDS_ON,Paddy
Integrated Farming System,DEPENDS_ON,Sorghum
Integrated Farming System,DEPENDS_ON,Vegetables
Integrated Farming System,DEPENDS_ON,Apple
Integrated Farming System,DEPENDS_ON,Cowpea
Integrated Farming System,DEPENDS_ON,C. Glaucus
Integrated Farming System,DEPENDS_ON,E. Officinalis
Integrated Farming System,DEPENDS_ON,Fodder Oats
Artificial Recharge Structures,CONTROLLED_BY,Sugarcane
Coriander,GROWN_IN,India
Coriander,GROWN_IN,U.P.
Aquaculture,GROWN_IN,India
Soil Erosion,AFFECTED_BY,Drought
Soil Erosion,AFFECTED_BY,Drought
Drought,AFFECTED_BY,Karnataka
Drought,AFFECTED_BY,Maharashtra
Drought,AFFECTED_BY,Telangana
Drought,AFFECTED_BY,Uttar Pradesh
Drought,CAUSES,Famine
Drought,CAUSES,Famine
Onions,AFFECTED_BY,Downy Mildew
Manipur,GROWN_IN,Rice
Manipur,GROWN_IN,India
Agar,GROWN_IN,Manipur
Fish,GROWN_IN,India
Fish,GROWN_IN,Aquaculture
Fish,GROWN_IN,Uttarakhand
Fish,GROWN_IN,West Bengal
Fish,GROWN_IN,Aquaculture
Fish,GROWN_IN,North East Region
Fish,CONTROLLED_BY,Turtle Excluder Devices
Fish,CONTROLLED_BY,By-Catch Reduction Devices
Fish,CONTROLLED_BY,Fishing Ban
Meat,GROWN_IN,India
Meat,GROWN_IN,West Bengal
Meat,REQUIRES,Animal Husbandry
Milk,GROWN_IN,Punjab
Milk,GROWN_IN,India
Milk,GROWN_IN,Kerala
Milk,GROWN_IN,Kerala
Milk,GROWN_IN,West Bengal
Milk,GROWN_IN,Punjab
Milk,CONTROLLED_BY,Dairy Processing
Milk,CONTROLLED_BY,Dairy Cooperatives
Milk,CONTROLLED_BY,Kaira District Cooperative Milk Producers Union
Milk,DEPENDS_ON,High Yielding Variety Of Seeds
Milk,REQUIRES,Animal Husbandry
Milk,REQUIRES,Gujarat
Milk,REQUIRES,Gujarat
Milk,REQUIRES,Cattle
Milk,REQUIRES,Cattle
Milk,REQUIRES,Cattle
Milk,REQUIRES,Gujarat
Eggs,DEPENDS_ON,High Yielding Variety Of Seeds
Meghalaya,GROWN_IN,Maize
Meghalaya,GROWN_IN,India
Meghalaya,GROWN_IN,Groundnut
Arecanut,GROWN_IN,India
Orange,GROWN_IN,Punjab
Orange,GROWN_IN,India
Orange,GROWN_IN,Punjab
Jackfruit,GROWN_IN,India
Jackfruit,GROWN_IN,Mysuru
Jackfruit,GROWN_IN,Mysuru
Mizoram,GROWN_IN,Paddy
Mizoram,GROWN_IN,Rice
Mizoram,GROWN_IN,Maize
Mizoram,GROWN_IN,Pulses
Mizoram,GROWN_IN,India
Mizoram,AFFECTED_BY,Shifting Cultivation
Mizoram,CONTROLLED_BY,Organic By Design
Mizoram,CONTROLLED_BY,Organic By Default
Nagaland,AFFECTED_BY,Shifting Cultivation
Rajasthan,GROWN_IN,Rice
Rajasthan,GROWN_DURING,Micro-Irrigation
Rajasthan,GROWN_DURING,Micro-Irrigation
Rajasthan,AFFECTED_BY,Soil Erosion
Rajasthan,AFFECTED_BY,Soil Erosion
Rajasthan,CONTROLLED_BY,Chickpea
Sikkim,GROWN_IN,Rice
Sikkim,GROWN_IN,Wheat
Sikkim,GROWN_IN,Barley
Sikkim,GROWN_IN,Maize
Sikkim,GROWN_IN,Oilseeds
Sikkim,GROWN_IN,Pulses
Sikkim,GROWN_IN,India
Sikkim,GROWN_IN,Land
Sikkim,DEPENDS_ON,Climate Change
Sikkim,REQUIRES,Rainfed Condition
Sikkim,HAS_SYMPTOM,Organic Farming
Sikkim,HAS_SYMPTOM,Micro Irrigation
Sikkim,HAS_SYMPTOM,Micro Irrigation
